participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
70,1.828,5.221,1.263,1.502,2.209,1.856,y,2.067,1,1,1
70,2.356,4.346,2.144,1.771,2.064,2.405,n,6.628,3,6,1
70,6.742,6.827,2.189,1.488,1.744,1.562,space,0.035,2,20,1
70,4.654,2.804,1.207,1.076,1.395,1.279,y,1.517,1,4,1
70,4.329,5.161,1.886,1.335,1.963,1.41,space,0.296,3,21,1
70,3.427,2.689,0.878,1.027,1.516,1.477,n,2.279,1,7,1
70,2.821,3.825,1.423,3.293,2.921,2.238,y,2.278,2,2,1
70,3.28,3.709,2.826,0.734,2.556,1.614,space,0.677,1,13,1
70,3.062,7.124,1.427,1.618,1.477,1.541,space,0.8,2,23,1
70,2.51,9.462,1.327,1.1,1.792,1.774,space,0.154,1,19,1
70,1.208,2.06,1.536,1.785,1.326,1.37,n,16.936,3,12,1
70,6.703,2.093,1.995,2.045,1.708,1.979,n,0.494,2,8,1
70,3.595,3.918,1.077,1.052,1.611,1.025,y,1.453,3,3,1
70,2.063,3.075,1.462,2.028,1.637,1.514,y,2.061,3,9,1
70,3.577,4.401,3.376,1.333,1.352,1.393,space,0.018,1,22,1
70,1.603,6.204,1.307,1.476,1.406,0.989,n,0.751,1,10,1
70,2.694,3.743,1.35,1.979,2.171,0.844,y,0.832,2,5,1
70,2.119,3.3,2.127,1.143,1.636,1.338,space,1.129,1,16,1
70,3.977,4.575,2.277,0.979,1.495,1.38,space,29.48,2,17,1
70,2.687,2.911,1.235,1.268,1.077,1.387,space,0.968,3,15,1
70,2.277,4.606,2.043,1.041,1.042,2.311,space,92.49,3,24,1
70,1.612,3.592,1.252,1.346,1.559,1.471,space,0.702,3,18,1
70,1.936,2.35,0.775,0.893,1.576,2.235,space,0.534,2,14,1
70,0.9,5.127,1.869,2.545,2.176,1.111,n,1.461,2,11,1
